OverallQual,YearBuilt,MasVnrArea,TotalBsmtSF,1stFlrSF,GrLivArea,FullBath,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,SalePrice,SalePrice_log,InternalSF,TotalBath,TotRmsAbvGrdWithBath,OverallScore,InternalScore,HouseAge,ExterQaulScore,HeatingQCScore,KitchenQualScore,GarageQualScore,ExterQual_Gd,ExterQual_TA,Foundation_PConc,BsmtQual_Ex,BsmtQual_TA,BsmtFinType1_GLQ,HeatingQC_Ex,KitchenQual_Ex,KitchenQual_Gd,KitchenQual_TA,FireplaceQu_Not Applicable,GarageType_Attchd,GarageFinish_Fin,GarageFinish_Unf,Neighborhood_Price_Bucket_Level_1,Neighborhood_Price_Bucket_Level_4
5,1920,0.0,458,835,835,1,5,0,1,366,83000,11.326595886778737,1293,1.0,6.0,25,6465,90,0.0,1670,2505,732.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
4,1959,0.0,950,1225,1225,1,6,0,0,0,128950,11.76718001130949,2175,2.5,7.5,20,8700,51,0.0,2450,3675,1452.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
6,1977,28.0,1610,1610,1610,2,6,2,2,480,205000,12.230765258120543,3220,3.0,8.0,42,19320,33,84.0,6440,6440,1440.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6,1985,336.0,741,977,1732,2,7,1,2,476,178000,12.089538829274222,2473,2.5,9.5,30,14838,25,1344.0,5196,6928,1428.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5,1979,0.0,0,1535,1535,2,8,0,2,410,118964,11.686576205316552,1535,2.0,10.0,25,7675,30,0.0,4605,4605,1230.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
7,2009,0.0,1226,1226,1226,2,6,0,3,740,198900,12.200557464842063,2452,2.0,8.0,35,17164,1,0.0,6130,4904,2220.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
7,1931,600.0,1040,1226,1818,1,7,2,1,240,169500,12.04060820580264,2858,1.5,8.5,28,20006,76,1800.0,9090,5454,720.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
8,2003,768.0,1053,1053,1992,2,9,1,2,648,250000,12.429216196844385,3045,2.5,11.5,40,24360,5,3072.0,9960,7968,1944.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4,1885,0.0,641,1047,1047,1,6,0,1,273,100000,11.512925464970229,1688,1.0,7.0,28,6752,122,0.0,4188,3141,546.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
5,1948,0.0,789,789,789,1,5,0,1,250,115000,11.652687407345388,1578,1.0,6.0,25,7890,60,0.0,3945,2367,750.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
5,1919,0.0,793,997,1517,2,7,0,0,0,115000,11.652687407345388,2310,2.0,9.0,35,11550,88,0.0,4551,3034,1452.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6,1977,480.0,1844,1844,1844,2,7,1,2,546,190000,12.154779351142624,3688,2.0,9.0,36,22128,33,1440.0,9220,5532,1638.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
6,1954,0.0,994,1216,1855,2,7,0,1,325,136900,11.82700601127654,2849,2.0,9.0,24,17094,52,0.0,7420,5565,975.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
7,2000,0.0,384,774,1430,2,7,1,2,400,180000,12.100712129872347,1814,2.5,9.5,35,12698,10,0.0,7150,4290,1200.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
7,2007,220.0,1264,1282,2696,2,10,1,3,792,383970,12.858319703517948,3960,3.5,12.5,35,27720,0,880.0,13480,13480,2376.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6,1953,184.0,1809,2259,2259,2,7,2,2,450,217000,12.287652632522596,4068,3.0,9.0,30,24408,54,552.0,6777,9036,1350.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6,1945,0.0,1028,1436,2320,2,9,1,1,180,259500,12.46651198158808,3348,3.5,11.5,48,20088,62,0.0,11600,9280,540.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6,1999,1129.0,729,729,1458,2,5,1,2,440,176000,12.078239274020287,2187,2.5,7.5,30,13122,8,3387.0,5832,4374,1320.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
5,1962,116.0,1092,1092,1092,1,6,1,1,288,139000,11.842229212112828,2184,1.5,7.0,25,10920,47,348.0,3276,3276,864.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
5,2006,0.0,1125,1125,1125,1,5,0,2,430,155000,11.951180395901384,2250,1.5,6.5,25,11250,1,0.0,4500,3375,1290.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
7,1990,0.0,1673,1699,3222,3,11,2,3,594,320000,12.676076274775909,4895,4.0,14.0,35,34265,20,0.0,12888,12888,1782.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
6,2005,0.0,728,728,1456,2,8,1,2,390,163990,12.007560729337492,2184,2.5,10.5,30,13104,1,0.0,7280,5824,1170.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
6,1969,0.0,938,988,988,1,4,2,2,540,180000,12.100712129872347,1926,2.0,5.0,30,11556,37,0.0,4940,2964,1620.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
4,1939,0.0,732,772,1123,1,4,0,1,264,100000,11.512925464970229,1855,1.0,5.0,20,7420,68,0.0,4492,3369,792.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
6,1958,135.0,1080,1080,1080,1,5,0,1,288,136000,11.820410164718188,2160,1.0,6.0,42,12960,50,405.0,4320,3240,864.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
6,1993,0.0,1199,1199,1199,2,5,0,2,530,153900,11.94405831982697,2398,2.0,7.0,30,14388,15,0.0,5995,4796,1590.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
6,1979,0.0,1362,1586,1586,2,7,1,2,435,181000,12.106252310247962,2948,2.0,9.0,30,17688,30,0.0,4758,4758,1305.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
6,1935,0.0,520,520,754,1,5,0,0,0,84500,11.344506813345266,1040,2.0,6.0,48,6240,71,0.0,3016,2262,1452.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
6,1976,0.0,1078,958,958,2,5,1,2,440,128000,11.759785542901756,2036,2.0,7.0,30,12216,31,0.0,2874,2874,1320.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
5,1930,0.0,672,840,840,1,5,1,0,0,87000,11.37366339763672,1512,1.0,6.0,35,7560,77,0.0,4200,2520,1452.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6,1966,266.0,660,660,1348,1,6,1,2,453,155000,11.951180395901384,2008,1.5,7.5,30,12048,40,798.0,4044,4044,1359.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
5,1958,85.0,1008,1053,1053,1,6,0,2,750,150000,11.918390573078392,2061,2.0,7.5,35,10305,48,255.0,3159,5265,2250.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7,1966,309.0,924,1216,2157,2,8,2,2,487,226000,12.328290278254425,3081,2.5,10.5,42,21567,40,927.0,10785,8628,1461.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
6,2000,40.0,992,1022,2054,2,7,1,2,390,244000,12.404923504275338,3046,3.5,9.5,30,18276,9,160.0,10270,8216,1170.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1959,0.0,1063,1327,1327,1,7,0,2,624,150750,11.923378114589433,2390,2.0,8.0,30,11950,48,0.0,5308,5308,1872.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
8,2001,136.0,1267,1296,1296,2,6,0,2,471,220000,12.301382825334498,2563,3.0,8.0,40,20504,8,544.0,6480,5184,1413.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
5,1968,0.0,1461,1721,1721,2,7,1,2,440,180000,12.100712129872347,3182,2.5,9.5,30,15910,38,0.0,6884,5163,1320.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
7,1970,288.0,1304,1682,1682,2,7,1,2,530,174000,12.066810578196666,2986,2.0,9.0,42,20902,38,864.0,6728,5046,1590.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
5,1967,196.0,1214,1214,1214,2,5,1,1,318,143000,11.870599909242044,2428,2.0,7.0,25,12140,40,588.0,3642,3642,954.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
7,1988,70.0,1907,1959,1959,3,9,0,3,766,171000,12.049418835484795,3866,3.0,12.0,35,27062,18,210.0,7836,5877,2298.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
8,1999,320.0,1004,1004,1852,2,7,2,3,660,230000,12.345834587905332,2856,2.5,9.5,40,22848,9,1280.0,9260,7408,1980.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
6,1997,0.0,928,928,1764,2,7,0,2,470,231500,12.352335152508426,2692,3.5,9.5,30,16152,12,0.0,8820,7056,1410.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
4,1971,0.0,864,864,864,1,5,1,0,0,115000,11.652687407345388,1728,1.0,6.0,20,6912,39,0.0,2592,2592,1452.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2005,0.0,1734,1734,1734,2,7,0,2,660,260000,12.468436909997664,3468,3.0,9.0,35,24276,1,0.0,8670,6936,1980.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
5,1952,0.0,910,910,1385,2,6,0,2,720,166000,12.01974306733868,2295,2.0,8.0,20,11475,58,0.0,2770,4155,2160.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
7,1999,183.0,1490,1501,1501,2,6,0,2,577,204000,12.225875272826354,2991,3.0,8.0,35,20937,10,732.0,7505,6004,1731.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
5,1963,336.0,1728,1728,1728,2,10,0,2,504,125000,11.736069016284436,3456,3.0,12.0,25,17280,43,1008.0,5184,5184,1512.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
6,2004,50.0,970,970,1709,2,7,0,2,380,130000,11.77528972943772,2679,2.0,9.0,30,16074,2,200.0,8545,6836,1140.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
5,1931,0.0,715,875,875,1,5,0,1,180,105000,11.56171562913966,1590,2.0,6.0,35,7950,78,0.0,2625,2625,360.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
7,2001,180.0,884,884,2035,2,8,1,2,434,222500,12.312682380588432,2919,2.5,10.5,35,20433,9,720.0,10175,8140,1302.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7,2004,120.0,1080,1080,1080,1,6,0,0,0,141000,11.856515169360303,2160,2.0,7.0,35,15120,4,360.0,5400,4320,1452.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5,1936,0.0,896,896,1344,1,7,0,1,240,115000,11.652687407345388,2240,1.0,8.0,20,11200,70,0.0,5376,4032,480.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
5,1975,0.0,969,969,969,1,5,0,2,440,122000,11.711776323715394,1938,1.5,6.5,30,9690,32,0.0,2907,2907,1320.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
8,2007,436.0,1710,1710,1710,2,6,1,3,866,372402,12.827729194939907,3420,3.0,8.0,40,27360,1,1744.0,8550,6840,2598.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
6,1971,252.0,825,1097,1993,2,8,1,2,495,190000,12.154779351142624,2818,2.5,10.5,30,16908,35,756.0,7972,5979,1485.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
6,1960,0.0,1602,1252,1252,1,4,1,2,564,235000,12.367340793126296,2854,2.0,5.0,42,17124,48,0.0,5008,3756,1692.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
6,1923,0.0,1200,1200,1200,1,7,0,1,312,125000,11.736069016284436,2400,1.0,8.0,30,14400,83,0.0,3600,3600,624.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
6,1924,0.0,572,572,1096,1,5,0,0,0,79000,11.27720313144916,1668,1.0,6.0,30,10008,84,0.0,2192,3288,1452.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
5,1950,0.0,0,1040,1040,1,5,0,2,625,109500,11.603679828238691,1040,1.0,6.0,35,5200,56,0.0,3120,3120,1875.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
8,2009,84.0,774,774,1968,2,8,1,3,680,269500,12.504323669331187,2742,2.5,10.5,40,21936,1,336.0,9840,9840,2040.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
7,2004,0.0,991,991,1947,2,8,1,2,678,254900,12.448626590364206,2938,2.5,10.5,35,20566,6,0.0,9735,7788,2034.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7,2005,456.0,1392,1392,2462,2,9,1,2,576,320000,12.676076274775909,3854,3.5,11.5,35,26978,1,1824.0,12310,9848,1728.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6,1984,0.0,1232,1232,1232,2,6,0,2,516,162500,11.998433280751929,2464,2.0,8.0,36,14784,24,0.0,3696,3696,1548.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
9,2003,664.0,1572,1572,2668,2,10,2,3,726,412500,12.929991484756872,4240,3.5,12.5,45,38160,5,2656.0,13340,13340,2178.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
7,2005,226.0,1541,1541,1541,2,7,1,2,532,220000,12.301382825334498,3082,2.0,9.0,35,21574,5,904.0,7705,6164,1596.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4,1956,0.0,882,882,882,1,4,0,0,0,103200,11.5444241320296,1764,1.0,5.0,24,7056,51,0.0,4410,2646,1452.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
6,1926,0.0,1149,1149,1616,2,5,0,1,216,152000,11.931635799828411,2765,2.0,7.0,42,16590,81,0.0,6464,6464,648.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
5,1940,0.0,644,808,1355,2,6,0,0,0,127500,11.755871643580615,1999,3.0,8.0,35,9995,68,0.0,5420,4065,1452.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
5,1955,0.0,1617,1867,1867,1,7,3,1,303,190000,12.154779351142624,3484,2.0,8.0,25,17420,54,0.0,9335,5601,909.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
8,2007,300.0,1582,1610,2161,1,8,1,3,789,325624,12.693498620467778,3743,2.5,9.5,40,29944,0,1200.0,10805,10805,2367.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
7,2004,0.0,840,840,1720,2,7,1,2,440,183500,12.11996994647676,2560,2.5,9.5,35,17920,3,0.0,8600,6880,1320.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
8,1981,653.0,1686,1707,1707,2,6,1,2,511,228000,12.337100907936575,3393,2.5,8.5,48,27144,25,2612.0,5121,5121,1533.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
5,1941,0.0,720,854,1382,1,7,0,2,660,128500,11.763684183317412,1574,1.5,8.5,30,7870,66,0.0,4146,4146,1980.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
6,1960,112.0,1080,1656,1656,1,7,2,2,528,215000,12.2783933071098,2736,2.0,8.0,30,16416,50,336.0,3312,4968,1584.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
7,1987,0.0,1064,1064,1767,2,5,1,2,504,239000,12.384218830913648,2831,3.0,7.0,49,19817,19,0.0,7068,7068,2016.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
6,1961,491.0,1362,1362,1362,1,6,1,2,504,163000,12.0015054797889,2724,2.5,7.5,30,16344,47,1473.0,4086,4086,1512.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
6,1986,132.0,1606,1651,1651,2,7,1,2,616,184000,12.122691036591124,3257,3.0,9.0,30,19542,22,396.0,4953,4953,1848.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
6,1950,0.0,1202,2158,2158,2,7,1,2,576,243000,12.400816722322686,3360,3.0,9.0,42,20160,57,0.0,6474,8632,1728.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
6,1988,268.0,1151,1164,2060,2,8,1,2,521,211000,12.259613412458204,3211,3.0,10.5,30,19266,19,1072.0,6180,6180,1563.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
5,1958,0.0,1052,1252,1920,2,8,1,2,451,172500,12.058152515453552,2972,3.0,10.0,25,14860,48,0.0,9600,7680,1353.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
9,2008,748.0,2216,2234,2234,2,9,1,3,1166,501837,13.1260306447518,4450,3.0,11.0,45,40050,1,3740.0,11170,11170,3498.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
5,1923,0.0,968,968,968,1,5,0,2,480,100000,11.512925464970229,1936,1.0,6.0,30,9680,84,0.0,2904,2904,960.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
6,2000,456.0,756,769,1525,2,5,1,2,440,177000,12.083905011555968,2281,2.5,7.5,30,13686,7,1824.0,7625,6100,1320.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
7,1920,0.0,793,901,1802,1,9,1,1,216,200100,12.206572520571823,2595,1.5,10.5,42,18165,86,0.0,7208,5406,432.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
5,1957,98.0,0,1340,1340,1,7,1,1,252,120000,11.695247021764184,1340,1.0,8.0,30,6700,50,294.0,6700,4020,756.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
7,2003,0.0,1362,1362,2082,2,6,0,2,484,200000,12.206072645530174,3444,2.5,8.5,35,24108,5,0.0,10410,8328,1452.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
5,1908,0.0,504,936,1252,1,5,0,2,576,127000,11.751942365440728,1756,1.0,6.0,40,8780,98,0.0,5008,3756,1728.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
10,1892,0.0,1107,1518,3608,2,12,2,3,840,475000,13.071070083016778,4143,2.5,14.5,90,41430,114,0.0,18040,18040,4200.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
7,1990,0.0,1188,1217,1217,2,6,0,2,497,173000,12.061046873479915,2405,3.0,8.0,35,16835,19,0.0,6085,4868,1491.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
5,1916,0.0,660,808,1656,2,8,0,1,180,135000,11.813030057420567,2172,2.5,10.5,35,10860,93,0.0,8280,4968,360.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
5,1979,275.0,1086,1224,1224,0,6,2,2,528,153337,11.940393392554734,2310,3.0,7.0,25,11550,30,825.0,3672,3672,1584.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
8,2001,0.0,1593,1593,1593,1,5,1,2,682,286000,12.56374708980199,3186,2.5,6.5,40,25488,7,0.0,7965,7965,2046.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
8,1932,0.0,853,1549,2727,2,10,2,2,440,315000,12.66032791780777,3580,2.5,12.5,64,28640,75,0.0,8181,10908,1320.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
7,1972,138.0,725,725,1479,1,7,0,2,484,184000,12.122691036591124,2204,2.5,8.5,63,15428,35,414.0,5916,5916,1452.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
7,1999,0.0,1431,1431,1431,2,6,0,2,666,192000,12.165250651009918,2862,3.0,8.0,35,20034,10,0.0,7155,5724,1998.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
7,2004,50.0,970,970,1709,2,7,0,2,380,130000,11.77528972943772,2679,2.0,9.0,35,18753,2,200.0,8545,6836,1140.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
5,1972,0.0,864,864,864,1,5,0,1,352,127000,11.751942365440728,1728,1.0,6.0,35,8640,36,0.0,2592,2592,1056.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
6,1976,0.0,855,855,1456,2,7,1,2,440,148500,11.908340237224891,2311,2.5,9.5,36,13866,33,0.0,4368,4368,1320.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
7,2007,205.0,1726,1726,1726,2,8,1,3,786,311872,12.65034812620318,3452,3.0,10.0,35,24164,0,1025.0,8630,8630,2358.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
8,1918,0.0,1360,1360,3112,2,8,1,2,795,235000,12.367340793126296,4080,3.5,10.0,32,32640,88,0.0,12448,12448,2385.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
